"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Short note","Advanced note","Quotes","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Description","Date added"
"324546","9783453318649","2021 und davor","5 Books per month,Fantasy",0,,,800,1,,,,"","Die Stürme des Zorns (The Stormlight Archive #2.2)","Die Stürme Des Zorns","de","","Brandon Sanderson","","Michael Siefener","","","","Heyne Verlag",800,"2017-05-09","paperback","Die Sturmlicht-Chroniken",4,,,,,,,,"Die sturmumtoste Welt Roschar droht zu zerfallen. Auf der Zerbrochenen Ebene hat sich der Feldzug des Königreichs Alethkar gegen das geheimnisvolle Volk der Parschendi in einen Stellungskrieg aufgelöst. Dalinar, der Bruder des Königs, wagt zusammen mit dem jungen Hauptmann Kaladin einen verzweifelten Vorstoß – aber schon brauen sich die Großstürme zusammen. Ist dies das Ende?","2022-11-28"
"1366904","9783453320901","2021 und davor","5 Books per month,Fantasy",0,,,0,1,,,,"","Der Ruf der Klingen",,"de","","Brandon Sanderson","","","","","","Heyne Taschenbuch",,,"paperback","Die Sturmlicht-Chroniken",5,,,,,,,,,"2022-11-28"
"3212366","9783453424883","2021 und davor","5 Books per month,Fantasy",0,,,1120,1,,,,"","Die Splitter der Macht: Roman",,"de","","Brandon Sanderson","","","","","","Heyne Taschenbuch",1120,"2021-01-11","paperback","Die Sturmlicht-Chroniken",7,,,,,,,,,"2022-11-28"
"1655295","9783453317697","2021 und davor","5 Books per month,Fantasy",0,,,0,1,,,,"","Die Tänzerin am Abgrund (Die Sturmlicht-Chroniken, #7)","Ein Sturmlicht-Chroniken-Roman","de","","Brandon Sanderson","","Michael Siefener","","","","Heyne Taschenbuch",,"2019-01-01","paperback","Die Sturmlicht-Chroniken",7,,,,,,,,"From #1 New York Times bestselling author Brandon Sanderson, a special gift edition of Edgedancer, a short novel of the Stormlight Archive (previously published in Arcanum Unbounded).

Three years ago, Lift asked a goddess to stop her from growing older--a wish she believed was granted. Now, in Edgedancer, the barely teenage nascent Knight Radiant finds that time stands still for no one. Although the young Azish emperor granted her safe haven from an executioner she knows only as Darkness, court life is suffocating the free-spirited Lift, who can't help heading to Yeddaw when she hears the relentless Darkness is there hunting people like her with budding powers. The downtrodden in Yeddaw have no champion, and Lift knows she must seize this awesome responsibility.","2022-11-28"
"2287858","9781980573982","2021 und davor","5 Books per month,Fantasy",0,,,256,1,,,,"","Ao","Wächter des Friedens","en","","Pascal Wokan","","","","","","Independently published",256,"2018-03-29","paperback",,,,,,,,,,"Die Welt ist weitaus größer, als du nur erahnen kannst!Der Kaiser wurde gestürzt und seine finsteren Pläne vereitelt. Mit der Nachfolge durch Caldan sind aber längst nicht alle Probleme in Luindar beseitigt. Während die Lords des Landes gegeneinander ausgespielt werden und die Gesellschaft des Fortschritts immer mehr Macht und Einfluss gewinnt, hüten die Minen von Gorantis ein fürchterliches Geheimnis. Einmal mehr liegt es an den Bewahrern Belenia, Vashael und Cyrion das Land vor einer dunklen Bedrohung zu beschützen. Doch zuerst muss jeder von ihnen eigene Herausforderungen meistern und dabei über sich hinauswachsen ...Die AO-Saga:Band 1: AO - Bewahrer des LichtsBand 2: AO - Wächter des FriedensDie Arakkur-Saga:Band 1: Arakkur - Die große SchluchtBand 2: Arakkur - Das ferne LandBand 3: Arakkur - Das SeelenbandZusatzband: Arakkur - Blut und SchattenDie Horus-Saga:Band 1: Das Auge des Horus - ErwachenBand 2: Das Auge des Horus - ChaosbringerWeitere Werke von Pascal Wokan:Rift: Der ÜbergangDie sieben Helden","2022-11-28"
"2287875","9781973106234","2021 und davor","5 Books per month,Fantasy",0,,,357,1,,,,"","Arakkur: Das Seelenband","Das Seelenband","en","","Pascal Wokan","Raschi","","","","","Independently published",357,"2017-10-20","paperback","Arakkur",3,,,,,,,,"Dritter Band der Bestseller-Saga in �berarbeiteter Auflage! An diesem Ort hat alles begonnen und hier wird es auch enden!Vor den Toren von Amerys tobt eine grausame Schlacht um die Zukunft des gesamten Landes. Alle Hoffnung scheint verloren, nachdem Elhan, der letzte der Avar, verschwunden ist. Nun liegt es an Alrael, Cathien und Draia den drohenden Untergang abzuwenden und einen uralten Krieg zwischen Leben und Tod zu entscheiden. Die alles entscheidende Schlacht beginnt ... �Meiner Meinung nach �bertrifft dieser Teil nochmal meine Erwartungen, und das obwohl der Ma�stab durch die ersten beiden Teile schon sehr hoch war.� (Reading_Elves)�Ich kann Arakkur 3 sowie die gesamte Trilogie jedem Fan von Fantasiewelten, von den Herr der Ringe-B�chern oder vom Autor Tad Williams nur ans Herz legen, denn es ist ein wahrer Lesegenuss.� (Nickis Lesewelt)�Ein grandioser letzter Band, der den Vorg�ngern in nichts nachsteht und zus�tzlich noch mehr Action und Wendungen bereit h�lt. Der Leser wird wieder in eine phantastische Welt entf�hrt und kann dort Cathien, Alrael und Elhan auf ihrem Weg begleiten.� (xobooksheaven)Die Arakkur-Saga im �berblick:Band 1: Arakkur - Die gro�e SchluchtBand 2: Arakkur - Das ferne LandBand 3: Arakkur - Das SeelenbandAndere Werke von Pascal Wokan:AO - Bewahrer des LichtsRift: Der �bergangDas Auge des Horus - ErwachenDas Auge des Horus - ChaosbringerDie sieben Helden","2022-11-28"
"3874071","9783453424807","2021 und davor","Fantasy",0,,,656,1,,,,"","Das Fjordland (Elfenritter, #3)","Elfenritter 3 - Roman","de","","Bernhard Hennen","","","","","","Heyne",656,"2020-12-14","paperback","Elfenritter",3,,,,,,,,"Nach einem erbitterten Kampf ist es der klugen und mutigen Herrscherin Gishild gelungen, den Thron des Fjordlands zurückzuerobern. Gemeinsam mit den Albenkindern drängt sie die Krieger der verhassten Tjuredkirche aus ihren Ländereien zurück, doch noch ist die Freiheit nicht gewonnen: Die Ordenskrieger greifen das Reich der Elfen an und zerstören die legendäre Stadt Vahan Calyd. Außer sich vor Wut schwört die Elfenkönigin Emerelle Rache. Rache, die auch vor Gishilds Geliebtem Luc nicht haltmacht...","2022-11-28"
"3874068","9783453424791","2021 und davor","Fantasy",0,,,656,1,,,,"","Die Albenmark (Elfenritter, #2)","Elfenritter 2 - Roman","de","","Bernhard Hennen","","","","","","Heyne",656,"2020-11-09","paperback","Elfenritter",2,,,,,,,,"Seit Jahren kämpft der Bund der Elfen und freien Völker des Fjordlands in einem schrecklichen Krieg gegen die Tjuredkirche. Die mächtigen Ordenskrieger erringen Sieg um Sieg, und Gishild, die letzte Herrscherin der Fjordländer, wurde als Kind von ihren Feinden verschleppt. Die Hoffnung, sie jemals wiederzufinden, ist schon lange erloschen. Niemand ahnt, dass die ebenso schöne wie kluge Prinzessin in der Ordensburg der Tjuredkirche gefangen gehalten wird. Dort soll sie zur Kriegerin gegen ihr eigenes Volk ausgebildet werden, doch Gishild widersetzt sich standhaft – bis sie dem jungen Novizen Luc begegnet und sich in ihn verliebt. Damit scheint das Schicksal aller Albenkinder für immer besiegelt...","2022-11-28"
"2579870","9783453320956","2021 und davor","Fantasy",0,,,652,1,,,,"","Die Ordensburg (Elfenritter, #1)","Elfenritter 1 - Roman","de","","Bernhard Hennen","","","","","","Heyne",652,"2020-09-14","paperback","Elfenritter",1,,,,,,,,"Bereits seit eintausend Jahren besteht der Bund, den die Elfen und die Menschen des Fjordlands in ihrer dunkelsten Stunde schmiedeten: Gemeinsam besiegten sie einst die Trolle und schworen einander fortan Waffentreue. Nun bedroht eine neue, finstere Macht die magischen Völker Albenmarks und die freien Menschen des Fjordlands: Die Ritter der Tjuredkirche haben geschworen, jeden zu vernichten, der sich ihren strengen Dogmen widersetzt. Als der Kampf um die Welt beginnt, stehen sich zwei Herzen, die eigentlich auf ewig verbunden sein sollten, plötzlich als Feinde gegenüber ...","2022-11-28"
"386236","9783734160929","2021 und davor","5 Books per month,Fantasy",0,,,759,1,,,,"","Der erste Fürst (Codex Alera, #6)",,"de","","Jim Butcher","","","","","","Blanvalet",759,"2016-05-01","paperback","Codex Alera",6,,,,,,,,"Er ist ein mächtiger Magier. Er ist der Erste Fürst. Doch jetzt ist er hilflos ...

Tavi von Calderon, der so lange als magielos verachtet war, sieht sich seiner Bestimmung gegenüber. Denn seine Kräfte sind endlich erwacht, und sie sind größer als die der mächtigsten Fürsten Aleras. Und das geschah keinen Tag zu früh! Die unmenschlichen Vord fallen mit ihren Horden über Alera her. Nichts scheint sie stoppen zu können. Nur wenn Tavi sein Erbe annimmt, kann er die zerstrittenen Parteien des Reiches einen. Denn für das Überleben von Alera ist es nötig, dass die Mächtigen des Reiches vor ihm niederknien – dem neuen Ersten Fürsten von Alera!","2022-11-28"
"386238","9783734160608","2021 und davor","5 Books per month,Fantasy",0,,,605,1,,,,"","Die Befreier von Canea (Codex Alera, #5)","Codex Alera 5: Die Befreier Von Canea","de","","Jim Butcher","","","","","","Blanvalet",605,"2015-12-01","paperback","Codex Alera",5,,,,,,,,"Die wolfsähnlichen Canim sind in Alera eingefallen. Doch sie sind selbst Vertriebene, seit die schrecklichen Vord unaufhaltsam immer mehr von ihrer Heimat erobern. Tavi von Calderon, der neu ernannte Erbe des Throns von Alera, fasst einen verzweifelten Plan: Gemeinsam mit den Canim führt er sein Heer über das Meer, um die Vord zurückzudrängen und den Canim so eine Rückkehr nach Hause zu ermöglichen. Doch während Tavi und seine Soldaten jenseits des Meeres in einem unerbittlichen Krieg kämpfen, dringen die Vord bereits nach Alera vor …","2022-11-28"
"386240","9783734160431","2021 und davor","5 Books per month,Fantasy",0,,,607,1,,,,"","Der Protektor von Calderon (Codex Alera, #4)","Codex Alera 4: Der Protektor Von Calderon","de","","Jim Butcher","","","","","","Blanvalet",607,"2015-06-01","paperback","Codex Alera",4,,,,,,,,"Die Armee der wolfsähnlichen Canim marschiert in Alera ein und treibt die Menschen immer weiter zurück. Tavi und die erste aleranische Legion versuchen, sie aufzuhalten, aber der junge Kommandeur verfügt über viel zu wenig Soldaten. Endlich trifft Verstärkung ein, doch anstatt ihn für seine Verdienste zu belohnen, wird Tavi des Befehls enthoben. Verzweifelt bemüht er sich dennoch, das Schlimmste für seine Männer zu verhindern. Dabei ahnt er nicht, dass sein Tod längst beschlossene Sache ist.","2022-11-28"
"386241","9783442264124","2021 und davor","5 Books per month,Fantasy",0,,,640,1,,,,"","Die Verschwörer von Kalare (Codex Alera, #3)","Die Verschwörer von Kalare","de","","Jim Butcher","","Andreas Helweg","","","","Blanvalet",640,"2014-10-20","paperback","Codex Alera",3,,,,,,,,"Dieses große Fantasy-Epos ist eine faszinierende Mischung aus George R.R. Martin und Simon Scarrow

Tavi, der junge Spion in Diensten des Ersten Fürsten, schleicht sich in die Armee von Kalare ein, denn ein Bürgerkrieg scheint unausweichlich, und der Fürst von Kalare ist der mächtigste Gegenspieler des rechtmäßigen Herrschers von Alera. Durch Mut und viel Glück steigt Tavi schnell auf, bis er eine ganze Legion befehligt. Da landet eine gewaltige Streitmacht der wolfsähnlichen Canim an der Küste Aleras – und nur Tavi und die Soldaten, die er eigentlich ausspionieren soll, können sie aufhalten …","2022-11-28"
"385668","9783442269372","2021 und davor","5 Books per month,Fantasy",0,,,605,1,,,,"","Die Elementare von Calderon (Codex Alera, #1)","Codex Alera 1: Die Elementare Von Calderon","de","","Jim Butcher","","","","","","Blanvalet Taschenbuch Verlag",605,"2013-09-16","paperback","Codex Alera",1,,,,,,,,"Alera ist das größte Reich, das die Menschen je errichtet haben. Durch die Macht seiner Elementare und der Ritter, die diese beherrschen, regieren Wohlstand und Stabilität. Doch in der Hauptstadt schmieden die Fürsten ihre Intrigen, und ein Bürgerkrieg steht kurz bevor. Da fallen die brutalen Marat mit ihren riesigen Bestien in Alera ein, und die Aufmerksamkeit aller richtet sich auf das Calderon-Tal – und auf Tavi, der dort nicht nur um sein Leben kämpft, sondern auch um die Sicherheit Aleras!","2022-11-28"
"7443141","9783608939842","2021 und davor","Top 100 Books Poster,Aus der Jugend,Fantasy",0,,"2020-11-25",1562,1,,,,"","Der Herr der Ringe",,"de","","J.R.R. Tolkien","","Wolfgang Krege","","","","Klett-Cotta Verlag",1562,"2012-09-01","paperback","Herr der Ringe",,,,,,,,,"One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind them

In ancient times the Rings of Power were crafted by the Elven-smiths, and Sauron, the Dark Lord, forged the One Ring, filling it with his own power so that he could rule all others. But the One Ring was taken from him, and though he sought it throughout Middle-earth, it remained lost to him. After many ages it fell by chance into the hands of the hobbit Bilbo Baggins.

From Sauron's fastness in the Dark Tower of Mordor, his power spread far and wide. Sauron gathered all the Great Rings to him, but always he searched for the One Ring that would complete his dominion.

When Bilbo reached his eleventy-first birthday he disappeared, bequeathing to his young cousin Frodo the Ruling Ring and a perilous quest: to journey across Middle-earth, deep into the shadow of the Dark Lord, and destroy the Ring by casting it into the Cracks of Doom.

The Lord of the Rings tells of the great quest undertaken by Frodo and the Fellowship of the Ring: Gandalf the Wizard; the hobbits Merry, Pippin, and Sam; Gimli the Dwarf; Legolas the Elf; Boromir of Gondor; and a tall, mysterious stranger called Strider.","2022-11-25"
"4394743","9783734160974","2021 und davor","Fantasy",0,,,672,1,,,,"","Dunkel über Sethanon (Die Midkemia-Saga #4)","Dunkel über Sethanon","de","Science Fiction","Raymond E Feist","","","","","","Blanvalet Taschenbuch Verlag",672,"2017-02-20","paperback","Midkemia Epik",4,,,,,,,,"Krieg und Intrigen, Ehre und Tod, Liebe und Hass

Murmandamus, der Anführer der dunklen Elfen der Wälder, musste einen hohen Preis für den Sieg von Armengar zahlen. Unzählige seiner Soldaten sind gefallen. Doch sein Heer ist immer noch größer als jede Streitmacht, die sich ihm in den Weg stellt. Beinahe unangefochten erreicht er Sethanon, die Hauptstadt des einst mächtigen Reiches Rillanon. Prinz Arutha bereitet sich darauf vor, dort die letzte verzweifelte Schlacht zu schlagen. Doch Murmandamus hat ein größeres Ziel als die Eroberung eines Reiches – er will seinen finsteren Gott zurück in die Welt der Sterblichen rufen.","2022-11-27"
"4394742","9783734160967","2021 und davor","Fantasy",0,,,512,1,,,,"","Die Gilde des Todes (The Midkemia Saga, #3)","Die Gilde des Todes","de","Science Fiction","Raymond E. Feist","","Dagmar Hartmann","","","","Blanvalet Taschenbuch Verlag",512,"2016-06-20","paperback","Midkemia Epik",3,,,,,,,,"Arutha conDoin, Thronerbe von Rillanon und Lordmarschall des Westens, soll ermordet werden. Doch der vergiftete Bolzen trifft nicht ihn, sondern seine Verlobte. Selbst der mächtige Magier Pug kann sie nicht heilen. Arutha setzt alles daran, seine Feinde aufzuspüren und ein Heilmittel zu finden. Doch bei dem Mordversuch ging es nicht um die Krone von Rillanon oder um Intrigen bei Hofe. In den Augen seiner Feinde ist Arutha nur ein störendes Insekt. Denn die ebenso mächtigen wie schrecklichen Valheru bereiten ihre Rückkehr in die Welt der Menschen vor, und kein Sterblicher ist ihrer Macht gewachsen …","2022-11-27"
"1389204","9783734160981","2021 und davor","Fantasy",0,,,576,1,,,,"","Der verwaiste Thron (Die Midkemia-Saga #2)",,"de","Science Fiction","Raymond E. Feist","","Dagmar Hartmann","","","","Blanvalet Taschenbuch Verlag",576,"2016-06-20","paperback","Midkemia Epik",2,,,,,,,,"Krieg und Intrigen, Ehre und Tod, Liebe und Hass.

Der ehemalige Magierlehrling Pug ist als Kriegsgefangener zu der gefährlichen Arbeit in den Sümpfen Tsuranis verdammt. Doch da erkennt einer der überaus mächtigen Magier Tsuranis Pugs wahres Talent und übernimmt dessen Ausbildung. Pug ist ihm dankbar, und je mehr er über die Kultur der Tsurani lernt, desto mehr schätzt er sie. Ihm wird sogar erlaubt, die Frau, die er liebt, zu heiraten. Aber tief in seinem Herzen hat Pug nie vergessen, dass er aus Rillanon stammt – und dass die Tsurani seine Feinde sind!","2022-11-27"
"1856721","9783734160950","2021 und davor","5 Books per month,Fantasy",0,,,512,1,,,,"","Der Lehrling des Magiers (Die Midkemia-Saga, #1)",,"de","Science Fiction","Raymond E Feist","","","","","","Blanvalet Taschenbuch Verlag",512,"2016-06-20","paperback","Midkemia Epik",1,,,,,,,,"Krieg und Intrigen, Ehre und Tod, Liebe und Hass.

Das Königreich Rillanon befindet sich im Krieg. Doch nicht nur der Feind von außen bedroht den Frieden, denn Intrigen und Verrat beherrschen den Königshof, und so wird viel zu spät auf die Invasion reagiert. Der Magierlehrling Pug und sein bester Freund, der junge Krieger Tomas, wissen nichts von den Geschehnissen bei Hofe. Für sie bedeutet dieser Krieg eine Möglichkeit, sich zu beweisen und vielleicht sogar Ruhm zu erlangen – bis sie Teil der Intrigen werden und den wahren Schrecken des Krieges begegnen.","2022-11-27"
"1835026","9783596297580","2021 und davor","Fantasy",0,,,704,1,,,,"","Nevernight - Die Prüfung","Roman","de","","Jay Kristoff","","","","","","FISCHER Tor",704,"2021-02-24","paperback","Nevernight",1,,,,,,,,,"2022-11-27"
"1192257","9783464360002","2021 und davor","Gegenwartsliteratur",0,,,184,1,,,,"","The Perks of Being a Wallflower",,"en","","Stephen Chbosky","","","","","","Cornelsen Verlag",184,"2004-01-01","paperback",,,,,,,,,,"The critically acclaimed debut novel from Stephen Chbosky, Perks follows observant “wallflower” Charlie as he charts a course through the strange world between adolescence and adulthood. First dates, family drama, and new friends. Sex, drugs, and The Rocky Horror Picture Show. Devastating loss, young love, and life on the fringes. Caught between trying to live his life and trying to run from it, Charlie must learn to navigate those wild and poignant roller-coaster days known as growing up.

Listening Length: 6 hours and 18 minutes","2022-11-27"
"546287","9783404166725","2021 und davor","Aus der Jugend,Fantasy,Jugendroman",0,,,557,1,,,,"","Golem","Thriller","de","Fiction","Matthew Delaney","","","","","","Bastei Lübbe Taschenbuch (Allgemeine Reihe)",557,"2010-01-01","paperback",,,,,,,,,,"Roosevelt Saxton lebt in einer grausamen Welt. Sein Vater hat eine Klonrasse erschaffen: rechtlose Menschen, die jeder töten darf. Im Nachlass seines Vaters entdeckt Roosevelt eine seltsame Notiz: ""Dies ist nicht die Welt, die ich erschaffen wollte. Ändere sie. Nun hast Du die Macht.""
Roosevelt will das Rätsel lösen und macht eine erschreckende Entdeckung: Scheinbar ist er selbst ein Klon...","2022-11-27"
"104975","9783404166534","2021 und davor","Aus der Jugend,Thriller",0,,,623,1,,,,"","Apocalypsis I","Thriller","de","Fiction","Mario Giordano","","","","","","Bastei Lübbe",623,"2012-03-16","paperback","Apocalypsis",1,,,,,,,,"""Das Lamm öffnete das sechste Siegel. Da entstand ein gewaltiges Beben. Die Sonne wurde schwarz wie ein Trauergewand und der ganze Mond wurde wie Blut. Die Sterne des Himmels fielen herab auf die Erde."" Offenbarung 6,12.

Papst Johannes Paul III. ist zurückgetreten und spurlos verschwunden. Der Journalist Peter Adam stellt Nachforschungen an. Er stößt auf einen Orden, der seit Jahrhunderten gegen die Kirche arbeitet: Die Träger des Lichts. Die Verschwörer wollen den Weltuntergang herbeiführen. Sie stützen sich auf die Prophezeiung des Malachias: Der letzte Papst wird sich den Namen ""Petrus II."" geben. Mit ihm soll das Ende aller Tage kommen. Der vorletzte Name auf der Liste des Malachias ist der Name des verschwunden Papstes - Johannes Paul III.
Peter stößt auf ein weiteres Geheimnis: Seine leiblichen Eltern sollen bei einem Unfall ums Leben gekommen sein. Doch tatsächlich gehörten sie einst zu den Trägern des Lichts. Peters eigene Vergangenheit ist eng mit den dunklen Mächten verbunden: Für die Verschörer ist offenbar er selbst der Schlüssel zur Apokalypse ...","2022-11-27"
"927887","9783426505922","2021 und davor","5 Books per month,Thriller",0,,,608,1,,,,"","Krieg der Alten Seelen (Exkarnation, #1)",,"de","","Markus Heitz","","","","","","Knaur",608,"2016-04-01","paperback",,,,,,,,,,"Ein Wagen rast unvermittelt auf sie zu und überrollt sie. Claire stirbt an Ort und Stelle, obwohl sie ihrem Mann noch helfen wollte, der vor ihren Augen bei einem ­Überfall erschossen wird – doch ihre Seele verlässt die Erde nicht. Beherrscht von dem Wunsch, den Mörder zur Rechenschaft zu ziehen, fährt sie in den Leib der Selbstmörderin Lene von Bechstein. Doch Lenes ­Körper war eigentlich für jemand anderen vorgesehen, und Claire gerät mitten hinein in einen uralten Krieg.","2022-11-27"
"3297975","9783426518793","2021 und davor","5 Books per month,Thriller",0,,,656,1,,,,"","Exkarnation 2 - Seelensterben",,"de","Thrillers","Markus Heitz","","","","","","Knaur Taschenbuch",656,"2017-01-10","paperback","Exkarnation",2,,,,,,,,"Eine Seelenwanderin auf der Jagd nach einem skrupellosen Entführer. Eine uralte Vampirin auf einer Rettungsmission, die sie an Orte führt, von denen es kaum ein Entkommen gibt. Ein Mann ohne Gedächtnis, der versucht, die Schuldigen zu finden. Es ist nur eine Frage der Zeit, bis sich ihre Wege kreuzen … In ""Exkarnation – Seelensterben"" laufen die Fäden aus sämtlichen dunklen Thrillern von Markus Heitz zusammen. Was nach einem fulminanten Ende klingt, birgt die Keimzelle für neue Abenteuer. Und neue Herausforderungen.","2022-11-27"
